city,row_num,title,epg_id
Новокузнецк,72,Fox HD,epg316
Новокузнецк,73,Матч! Арена HD,epg628
Новокузнецк,74,Tiji,epg109
Новокузнецк,75,Шалун SD,epg654
Новокузнецк,76,Ретро,epg39
Новокузнецк,77,National Geographic HD,epg319
Новокузнецк,78,Food Network,epg589
Новокузнецк,79,Ностальгия,epg325
Новокузнецк,80,Eurosport 2,epg107
Новокузнецк,81,National Geographic Wild HD,epg320
Новокузнецк,82,СТС Love,epg512
Новокузнецк,83,МТС-ИНФО,epg114
Новокузнецк,84,Gulli Girl,epg76
Новокузнецк,85,Детский,epg79
Новокузнецк,86,Discovery Channel HD,epg509
Новокузнецк,87,TV1000 Comedy HD,epg377
Новокузнецк,88,Канал Disney,epg12_3
Новокузнецк,89,Boomerang,epg374
Новокузнецк,90,Eurosport 2 HD,epg383
Новокузнецк,91,Discovery Science,epg81
Новокузнецк,92,КХЛ HD,epg382
Новокузнецк,93,History,epg503
Новокузнецк,94,Life,epg273
Новокузнецк,95,Бобёр,epg603
Новокузнецк,96,Fox Life HD,epg315
Новокузнецк,97,Mezzo Live HD,epg329
Новокузнецк,98,Viasat History,epg87
Новокузнецк,99,Life HD,epg480
Новокузнецк,100,Матч! Арена,epg627
Новокузнецк,101,Extreme Sports,epg106
Новокузнецк,102,Discovery Science HD,epg523
Новокузнецк,103,AMEDIA HIT HD,epg585
Новокузнецк,104,A1,epg265
Новокузнецк,105,AMEDIA HIT SD,epg575
Новокузнецк,106,AMEDIA Premium HD,epg267
Новокузнецк,107,Fox Life,epg86
Новокузнецк,108,Viasat History HD/Viasat Nature HD,epg378
Новокузнецк,109,TV1000 Megahit HD,epg376
Новокузнецк,110,Travel+Adventure SD,epg274
Новокузнецк,111,Travel+Adventure HD,epg275
Новокузнецк,112,8 канал,epg522
Новокузнецк,113,AMEDIA Premium SD,epg277
Новокузнецк,114,A1 HD,epg598
Новокузнецк,115,History HD,epg599
Новокузнецк,116,Музыка первого,epg95
Новокузнецк,117,Europa Plus TV,epg96
Новокузнецк,118,Food Network HD,epg541
