"harm","ampl","angle","submarker","source_harm","round_harm","marker"
4.01070456591576,61.9310679389096,0.99,"0",252,4,"4 - 7"
5.0133807073947,51.8275815753292,0.99,"3",315,5,"4 - 7"
7.01873299035258,27.6058238401883,0.99,"1",441,7,"4 - 7"
4.01070456591576,62.8707125198377,1.01,"0",252,4,"4 - 7"
5.0133807073947,50.7718010207399,1.01,"3",315,5,"4 - 7"
7.01873299035258,28.3136568911285,1.01,"1",441,7,"4 - 7"
4.01070456591576,63.8183372791416,1.03,"0",252,4,"4 - 7"
5.0133807073947,49.6058656974121,1.03,"3",315,5,"4 - 7"
7.01873299035258,29.0437532942219,1.03,"1",441,7,"4 - 7"
4.01070456591576,64.7899916635144,1.05,"0",252,4,"4 - 7"
5.0133807073947,48.3358352968468,1.05,"3",315,5,"4 - 7"
7.01873299035258,29.7795421373708,1.05,"1",441,7,"4 - 7"
4.01070456591576,65.8040986732371,1.07,"0",252,4,"4 - 7"
5.0133807073947,46.9748949499777,1.07,"3",315,5,"4 - 7"
7.01873299035258,30.5028990817029,1.07,"1",441,7,"4 - 7"
4.01070456591576,66.867812935149,1.09,"0",252,4,"4 - 7"
5.0133807073947,45.5422001136744,1.09,"3",315,5,"4 - 7"
6.01605684887364,8.06101434654398,1.09,"2",378,6,"4 - 7"
7.01873299035258,31.1925978442175,1.09,"1",441,7,"4 - 7"
4.01070456591576,67.9670435492244,1.11,"0",252,4,"4 - 7"
5.0133807073947,44.0586028668283,1.11,"3",315,5,"4 - 7"
6.01605684887364,8.58947929878745,1.11,"2",378,6,"4 - 7"
7.01873299035258,31.8244661911276,1.11,"1",441,7,"4 - 7"
4.01070456591576,69.0672238559374,1.13,"0",252,4,"4 - 7"
5.0133807073947,42.5415211214186,1.13,"3",315,5,"4 - 7"
6.01605684887364,9.06799815472124,1.13,"2",378,6,"4 - 7"
7.01873299035258,32.3745495567864,1.13,"1",441,7,"4 - 7"
4.01070456591576,70.1250946300891,1.15,"0",252,4,"4 - 7"
5.0133807073947,41.0023996769546,1.15,"3",315,5,"4 - 7"
6.01605684887364,9.50198867190138,1.15,"2",378,6,"4 - 7"
7.01873299035258,32.8244650617724,1.15,"1",441,7,"4 - 7"
4.01070456591576,71.1043129352959,1.17,"0",252,4,"4 - 7"
5.0133807073947,39.4486984354481,1.17,"3",315,5,"4 - 7"
6.01605684887364,9.90006929074001,1.17,"2",378,6,"4 - 7"
7.01873299035258,33.1660716921727,1.17,"1",441,7,"4 - 7"
4.01070456591576,71.9858087390506,1.19,"0",252,4,"4 - 7"
5.0133807073947,37.8887900144278,1.19,"3",315,5,"4 - 7"
6.01605684887364,10.2703921827296,1.19,"2",378,6,"4 - 7"
7.01873299035258,33.4025354722794,1.19,"1",441,7,"4 - 7"
4.01070456591576,72.7684326752026,1.21,"0",252,4,"4 - 7"
5.0133807073947,36.335642650742,1.21,"3",315,5,"4 - 7"
6.01605684887364,10.6184820355954,1.21,"2",378,6,"4 - 7"
7.01873299035258,33.5450770047655,1.21,"1",441,7,"4 - 7"
4.01070456591576,73.4618921775936,1.23,"0",252,4,"4 - 7"
5.0133807073947,34.8061656675506,1.23,"3",315,5,"4 - 7"
6.01605684887364,10.9468485023936,1.23,"2",378,6,"4 - 7"
7.01873299035258,33.6072797621699,1.23,"1",441,7,"4 - 7"
4.01070456591576,74.0772785314159,1.25,"0",252,4,"4 - 7"
5.0133807073947,33.3166597511381,1.25,"3",315,5,"4 - 7"
6.01605684887364,11.2557561335561,1.25,"2",378,6,"4 - 7"
7.01873299035258,33.5997024633361,1.25,"1",441,7,"4 - 7"
4.01070456591576,74.6197171921155,1.27,"0",252,4,"4 - 7"
5.0133807073947,31.877661641068,1.27,"3",315,5,"4 - 7"
6.01605684887364,11.5444052211239,1.27,"2",378,6,"4 - 7"
7.01873299035258,33.5264475732988,1.27,"1",441,7,"4 - 7"
4.01070456591576,75.0851693076249,1.29,"0",252,4,"4 - 7"
5.0133807073947,30.4913777043047,1.29,"3",315,5,"4 - 7"
6.01605684887364,11.8120947606829,1.29,"2",378,6,"4 - 7"
7.01873299035258,33.3838982325183,1.29,"1",441,7,"4 - 7"
4.01070456591576,75.4613921138157,1.31,"0",252,4,"4 - 7"
5.0133807073947,29.1525665133063,1.31,"3",315,5,"4 - 7"
6.01605684887364,12.0591890496014,1.31,"2",378,6,"4 - 7"
7.01873299035258,33.1614543849113,1.31,"1",441,7,"4 - 7"
4.01070456591576,75.7319494256418,1.33,"0",252,4,"4 - 7"
5.0133807073947,27.8515997996577,1.33,"3",315,5,"4 - 7"
6.01605684887364,12.2877163968996,1.33,"2",378,6,"4 - 7"
7.01873299035258,32.8444262025376,1.33,"1",441,7,"4 - 7"
4.01070456591576,75.8814402504541,1.35,"0",252,4,"4 - 7"
5.0133807073947,26.5780727879884,1.35,"3",315,5,"4 - 7"
6.01605684887364,12.5014232499458,1.35,"2",378,6,"4 - 7"
7.01873299035258,32.4189227099976,1.35,"1",441,7,"4 - 7"
4.01070456591576,75.8997153642374,1.37,"0",252,4,"4 - 7"
5.0133807073947,25.3241955553409,1.37,"3",315,5,"4 - 7"
6.01605684887364,12.7052973488605,1.37,"2",378,6,"4 - 7"
7.01873299035258,31.8772527832601,1.37,"1",441,7,"4 - 7"
4.01070456591576,75.7833089676493,1.39,"0",252,4,"4 - 7"
5.0133807073947,24.0877762553094,1.39,"3",315,5,"4 - 7"
6.01605684887364,12.9048199119464,1.39,"2",378,6,"4 - 7"
7.01873299035258,31.2213455760505,1.39,"1",441,7,"4 - 7"
4.01070456591576,75.5338058925899,1.41,"0",252,4,"4 - 7"
5.0133807073947,22.8743497608256,1.41,"3",315,5,"4 - 7"
6.01605684887364,13.1052455896629,1.41,"2",378,6,"4 - 7"
7.01873299035258,30.4624132075326,1.41,"1",441,7,"4 - 7"
4.01070456591576,75.1545662869609,1.43,"0",252,4,"4 - 7"
5.0133807073947,21.6976490197331,1.43,"3",315,5,"4 - 7"
6.01605684887364,13.3110385387101,1.43,"2",378,6,"4 - 7"
7.01873299035258,29.6172507955284,1.43,"1",441,7,"4 - 7"
4.01070456591576,74.6479168268358,1.45,"0",252,4,"4 - 7"
5.0133807073947,20.577943788402,1.45,"3",315,5,"4 - 7"
6.01605684887364,13.525432927835,1.45,"2",378,6,"4 - 7"
7.01873299035258,28.7034473430031,1.45,"1",441,7,"4 - 7"
4.01070456591576,74.0141886663651,1.47,"0",252,4,"4 - 7"
5.0133807073947,19.5386309707814,1.47,"3",315,5,"4 - 7"
6.01605684887364,13.7500610743925,1.47,"2",378,6,"4 - 7"
7.01873299035258,27.7359602326861,1.47,"1",441,7,"4 - 7"
4.01070456591576,73.2526043081505,1.49,"0",252,4,"4 - 7"
5.0133807073947,18.6021207895973,1.49,"3",315,5,"4 - 7"
6.01605684887364,13.9846508611628,1.49,"2",378,6,"4 - 7"
7.01873299035258,26.7261641074165,1.49,"1",441,7,"4 - 7"
4.01070456591576,72.363070085646,1.51,"0",252,4,"4 - 7"
5.0133807073947,17.7860899278384,1.51,"3",315,5,"4 - 7"
6.01605684887364,14.2268451873388,1.51,"2",378,6,"4 - 7"
7.01873299035258,25.6828839560097,1.51,"1",441,7,"4 - 7"
4.01070456591576,71.3478479038405,1.53,"0",252,4,"4 - 7"
5.0133807073947,17.1007308288113,1.53,"3",315,5,"4 - 7"
6.01605684887364,14.4721913397724,1.53,"2",378,6,"4 - 7"
7.01873299035258,24.6141055569504,1.53,"1",441,7,"4 - 7"
4.01070456591576,70.2125146889201,1.55,"0",252,4,"4 - 7"
5.0133807073947,16.5471303418837,1.55,"3",315,5,"4 - 7"
6.01605684887364,14.7142905419543,1.55,"2",378,6,"4 - 7"
7.01873299035258,23.5281710865501,1.55,"1",441,7,"4 - 7"
4.01070456591576,68.9660006058868,1.57,"0",252,4,"4 - 7"
5.0133807073947,16.1166136604094,1.57,"3",315,5,"4 - 7"
6.01605684887364,14.9450357484647,1.57,"2",378,6,"4 - 7"
7.01873299035258,22.4338555418248,1.57,"1",441,7,"4 - 7"
9.02408527331047,8.31551609407752,0.03,"3",567,9,"8 - 11"
9.02408527331047,8.59548405602204,0.05,"3",567,9,"8 - 11"
9.02408527331047,8.86266990311351,0.07,"3",567,9,"8 - 11"
9.02408527331047,9.11722280756401,0.09,"3",567,9,"8 - 11"
10.0108459204802,8.22397468497932,0.09,"1",629,10,"8 - 11"
9.02408527331047,9.35767363284757,0.11,"3",567,9,"8 - 11"
10.0108459204802,8.60156245918338,0.11,"1",629,10,"8 - 11"
9.02408527331047,9.58181407910022,0.13,"3",567,9,"8 - 11"
10.0108459204802,8.98397502952333,0.13,"1",629,10,"8 - 11"
9.02408527331047,9.78693542297995,0.15,"3",567,9,"8 - 11"
10.0108459204802,9.37353640425808,0.15,"1",629,10,"8 - 11"
9.02408527331047,9.96986895329209,0.17,"3",567,9,"8 - 11"
10.0108459204802,9.77184465593592,0.17,"1",629,10,"8 - 11"
9.02408527331047,10.1270457216045,0.19,"3",567,9,"8 - 11"
10.0108459204802,10.1795118574508,0.19,"1",629,10,"8 - 11"
9.02408527331047,10.2546215827295,0.21,"3",567,9,"8 - 11"
10.0108459204802,10.5960656036938,0.21,"1",629,10,"8 - 11"
8.02140913183153,8.08282420461972,0.23,"0",504,8,"8 - 11"
9.02408527331047,10.3486470161424,0.23,"3",567,9,"8 - 11"
10.0108459204802,11.0199687361545,0.23,"1",629,10,"8 - 11"
8.02140913183153,8.82956222318295,0.25,"0",504,8,"8 - 11"
9.02408527331047,10.4052541940929,0.25,"3",567,9,"8 - 11"
10.0108459204802,11.4486952728203,0.25,"1",629,10,"8 - 11"
8.02140913183153,9.62644892512999,0.27,"0",504,8,"8 - 11"
9.02408527331047,10.4208448786172,0.27,"3",567,9,"8 - 11"
10.0108459204802,11.8788212407259,0.27,"1",629,10,"8 - 11"
8.02140913183153,10.4686680112926,0.29,"0",504,8,"8 - 11"
9.02408527331047,10.3922725011458,0.29,"3",567,9,"8 - 11"
10.0108459204802,12.3061164812871,0.29,"1",629,10,"8 - 11"
8.02140913183153,11.3501092360133,0.31,"0",504,8,"8 - 11"
9.02408527331047,10.3170127506023,0.31,"3",567,9,"8 - 11"
10.0108459204802,12.7256401088598,0.31,"1",629,10,"8 - 11"
8.02140913183153,12.2636342543161,0.33,"0",504,8,"8 - 11"
9.02408527331047,10.193308759714,0.33,"3",567,9,"8 - 11"
10.0108459204802,13.1318392513454,0.33,"1",629,10,"8 - 11"
8.02140913183153,13.2013391630391,0.35,"0",504,8,"8 - 11"
9.02408527331047,10.0202683720378,0.35,"3",567,9,"8 - 11"
10.0108459204802,13.518631718416,0.35,"1",629,10,"8 - 11"
8.02140913183153,14.1548019580282,0.37,"0",504,8,"8 - 11"
9.02408527331047,9.79789698383002,0.37,"3",567,9,"8 - 11"
10.0108459204802,13.8794403425132,0.37,"1",629,10,"8 - 11"
8.02140913183153,15.1153128515356,0.39,"0",504,8,"8 - 11"
9.02408527331047,9.52707629288113,0.39,"3",567,9,"8 - 11"
10.0108459204802,14.2071686158224,0.39,"1",629,10,"8 - 11"
8.02140913183153,16.0740918827954,0.41,"0",504,8,"8 - 11"
9.02408527331047,9.20953074368542,0.41,"3",567,9,"8 - 11"
10.0108459204802,14.4941692342119,0.41,"1",629,10,"8 - 11"
8.02140913183153,17.0224942337693,0.43,"0",504,8,"8 - 11"
9.02408527331047,8.84782916060096,0.43,"3",567,9,"8 - 11"
10.0108459204802,14.7323217984052,0.43,"1",629,10,"8 - 11"
8.02140913183153,17.9521898972455,0.45,"0",504,8,"8 - 11"
9.02408527331047,8.44543340669642,0.45,"3",567,9,"8 - 11"
10.0108459204802,14.9133445990364,0.45,"1",629,10,"8 - 11"
8.02140913183153,18.8552906477064,0.47,"0",504,8,"8 - 11"
9.02408527331047,8.00674849087378,0.47,"3",567,9,"8 - 11"
10.0108459204802,15.0293900052336,0.47,"1",629,10,"8 - 11"
8.02140913183153,19.7243954282495,0.49,"0",504,8,"8 - 11"
10.0108459204802,15.0738477796484,0.49,"1",629,10,"8 - 11"
8.02140913183153,20.5525401308643,0.51,"0",504,8,"8 - 11"
10.0108459204802,15.0421800048937,0.51,"1",629,10,"8 - 11"
8.02140913183153,21.333064266735,0.53,"0",504,8,"8 - 11"
10.0108459204802,14.9325930972309,0.53,"1",629,10,"8 - 11"
11.0135220619592,8.43042879269323,0.53,"0",692,11,"8 - 11"
8.02140913183153,22.0594351651784,0.55,"0",504,8,"8 - 11"
10.0108459204802,14.7464187536766,0.55,"1",629,10,"8 - 11"
11.0135220619592,8.90837305149577,0.55,"0",692,11,"8 - 11"
8.02140913183153,22.7250918999444,0.57,"0",504,8,"8 - 11"
10.0108459204802,14.4881800766812,0.57,"1",629,10,"8 - 11"
11.0135220619592,9.34963668768134,0.57,"0",692,11,"8 - 11"
8.02140913183153,23.3233816590425,0.59,"0",504,8,"8 - 11"
10.0108459204802,14.1654043179112,0.59,"1",629,10,"8 - 11"
11.0135220619592,9.74547681561334,0.59,"0",692,11,"8 - 11"
8.02140913183153,23.8476570091404,0.61,"0",504,8,"8 - 11"
10.0108459204802,13.7882761863667,0.61,"1",629,10,"8 - 11"
11.0135220619592,10.0879050825395,0.61,"0",692,11,"8 - 11"
8.02140913183153,24.291578523269,0.63,"0",504,8,"8 - 11"
10.0108459204802,13.3692062371129,0.63,"1",629,10,"8 - 11"
11.0135220619592,10.3700380516735,0.63,"0",692,11,"8 - 11"
8.02140913183153,24.6496211179727,0.65,"0",504,8,"8 - 11"
10.0108459204802,12.9223423128124,0.65,"1",629,10,"8 - 11"
11.0135220619592,10.5865288394393,0.65,"0",692,11,"8 - 11"
8.02140913183153,24.9177209972904,0.67,"0",504,8,"8 - 11"
10.0108459204802,12.4630099342303,0.67,"1",629,10,"8 - 11"
11.0135220619592,10.7340407062535,0.67,"0",692,11,"8 - 11"
8.02140913183153,25.0939417037209,0.69,"0",504,8,"8 - 11"
10.0108459204802,12.0070539607088,0.69,"1",629,10,"8 - 11"
11.0135220619592,10.8116784021301,0.69,"0",692,11,"8 - 11"
8.02140913183153,25.1790056832943,0.71,"0",504,8,"8 - 11"
10.0108459204802,11.5700770392025,0.71,"1",629,10,"8 - 11"
11.0135220619592,10.8212697795752,0.71,"0",692,11,"8 - 11"
8.02140913183153,25.1765477902381,0.73,"0",504,8,"8 - 11"
10.0108459204802,11.1666205782505,0.73,"1",629,10,"8 - 11"
11.0135220619592,10.7673995268677,0.73,"0",692,11,"8 - 11"
8.02140913183153,25.0929986137993,0.75,"0",504,8,"8 - 11"
10.0108459204802,10.809386980388,0.75,"1",629,10,"8 - 11"
11.0135220619592,10.6571370561934,0.75,"0",692,11,"8 - 11"
8.02140913183153,24.9370819556892,0.77,"0",504,8,"8 - 11"
10.0108459204802,10.5086282853042,0.77,"1",629,10,"8 - 11"
11.0135220619592,10.4994596426552,0.77,"0",692,11,"8 - 11"
8.02140913183153,24.718988964673,0.79,"0",504,8,"8 - 11"
10.0108459204802,10.2718054638353,0.79,"1",629,10,"8 - 11"
11.0135220619592,10.3044334956936,0.79,"0",692,11,"8 - 11"
8.02140913183153,24.4493513562971,0.81,"0",504,8,"8 - 11"
10.0108459204802,10.1035552450526,0.81,"1",629,10,"8 - 11"
11.0135220619592,10.0822641912412,0.81,"0",692,11,"8 - 11"
8.02140913183153,24.1381662670438,0.83,"0",504,8,"8 - 11"
10.0108459204802,10.0059138740084,0.83,"1",629,10,"8 - 11"
11.0135220619592,9.84235276627551,0.83,"0",692,11,"8 - 11"
8.02140913183153,23.7938223519781,0.85,"0",504,8,"8 - 11"
10.0108459204802,9.97867939359146,0.85,"1",629,10,"8 - 11"
11.0135220619592,9.59248963602253,0.85,"0",692,11,"8 - 11"
8.02140913183153,23.4223440916591,0.87,"0",504,8,"8 - 11"
10.0108459204802,10.0197760131171,0.87,"1",629,10,"8 - 11"
11.0135220619592,9.33828666469233,0.87,"0",692,11,"8 - 11"
8.02140913183153,23.0269195922289,0.89,"0",504,8,"8 - 11"
10.0108459204802,10.1255182531401,0.89,"1",629,10,"8 - 11"
11.0135220619592,9.08289598692322,0.89,"0",692,11,"8 - 11"
8.02140913183153,22.6077271397166,0.91,"0",504,8,"8 - 11"
10.0108459204802,10.2907354373177,0.91,"1",629,10,"8 - 11"
11.0135220619592,8.82700631514962,0.91,"0",692,11,"8 - 11"
8.02140913183153,22.1620558928517,0.93,"0",504,8,"8 - 11"
10.0108459204802,10.5087789140248,0.93,"1",629,10,"8 - 11"
11.0135220619592,8.56906185625095,0.93,"0",692,11,"8 - 11"
8.02140913183153,21.684744382816,0.95,"0",504,8,"8 - 11"
10.0108459204802,10.7714776460032,0.95,"1",629,10,"8 - 11"
11.0135220619592,8.30563414240586,0.95,"0",692,11,"8 - 11"
8.02140913183153,21.1690095455855,0.97,"0",504,8,"8 - 11"
10.0108459204802,11.0691291648523,0.97,"1",629,10,"8 - 11"
11.0135220619592,8.03190159531181,0.97,"0",692,11,"8 - 11"
8.02140913183153,20.6077161703722,0.99,"0",504,8,"8 - 11"
10.0108459204802,11.3906095092985,0.99,"1",629,10,"8 - 11"
8.02140913183153,19.9949385936076,1.01,"0",504,8,"8 - 11"
10.0108459204802,11.7236473342671,1.01,"1",629,10,"8 - 11"
8.02140913183153,19.327324114077,1.03,"0",504,8,"8 - 11"
10.0108459204802,12.0552354826434,1.03,"1",629,10,"8 - 11"
8.02140913183153,18.6045563676338,1.05,"0",504,8,"8 - 11"
10.0108459204802,12.3720955530157,1.05,"1",629,10,"8 - 11"
8.02140913183153,17.8285126032523,1.07,"0",504,8,"8 - 11"
10.0108459204802,12.6611506904374,1.07,"1",629,10,"8 - 11"
8.02140913183153,17.0015606172214,1.09,"0",504,8,"8 - 11"
10.0108459204802,12.9101202288325,1.09,"1",629,10,"8 - 11"
8.02140913183153,16.1252674624535,1.11,"0",504,8,"8 - 11"
10.0108459204802,13.1084774076399,1.11,"1",629,10,"8 - 11"
8.02140913183153,15.2007337754003,1.13,"0",504,8,"8 - 11"
10.0108459204802,13.2488520214235,1.13,"1",629,10,"8 - 11"
8.02140913183153,14.230590735331,1.15,"0",504,8,"8 - 11"
10.0108459204802,13.3284525896063,1.15,"1",629,10,"8 - 11"
8.02140913183153,13.2212805117698,1.17,"0",504,8,"8 - 11"
10.0108459204802,13.3496172393915,1.17,"1",629,10,"8 - 11"
8.02140913183153,12.1838694009929,1.19,"0",504,8,"8 - 11"
9.02408527331047,8.13389531708453,1.19,"3",567,9,"8 - 11"
10.0108459204802,13.318782358299,1.19,"1",629,10,"8 - 11"
8.02140913183153,11.1326995095749,1.21,"0",504,8,"8 - 11"
9.02408527331047,8.27492546869704,1.21,"3",567,9,"8 - 11"
10.0108459204802,13.2440973416913,1.21,"1",629,10,"8 - 11"
8.02140913183153,10.0827345758144,1.23,"0",504,8,"8 - 11"
9.02408527331047,8.377240116044,1.23,"3",567,9,"8 - 11"
10.0108459204802,13.1328598402081,1.23,"1",629,10,"8 - 11"
8.02140913183153,9.04721398879663,1.25,"0",504,8,"8 - 11"
9.02408527331047,8.44488598942026,1.25,"3",567,9,"8 - 11"
10.0108459204802,12.9899433692747,1.25,"1",629,10,"8 - 11"
8.02140913183153,8.03678567803111,1.27,"0",504,8,"8 - 11"
9.02408527331047,8.48323730540587,1.27,"3",567,9,"8 - 11"
10.0108459204802,12.8174226806677,1.27,"1",629,10,"8 - 11"
9.02408527331047,8.49927984554136,1.29,"3",567,9,"8 - 11"
10.0108459204802,12.6147350865056,1.29,"1",629,10,"8 - 11"
9.02408527331047,8.50110538020537,1.31,"3",567,9,"8 - 11"
10.0108459204802,12.3788533457846,1.31,"1",629,10,"8 - 11"
9.02408527331047,8.49652715861154,1.33,"3",567,9,"8 - 11"
10.0108459204802,12.1047543045407,1.33,"1",629,10,"8 - 11"
9.02408527331047,8.49130585896911,1.35,"3",567,9,"8 - 11"
9.02408527331047,8.48786184115386,1.37,"3",567,9,"8 - 11"
9.02408527331047,8.4851983351001,1.39,"3",567,9,"8 - 11"
9.02408527331047,8.48001509985197,1.41,"3",567,9,"8 - 11"
9.02408527331047,8.46820740626371,1.43,"3",567,9,"8 - 11"
9.02408527331047,8.44583319449934,1.45,"3",567,9,"8 - 11"
9.02408527331047,8.40923070698012,1.47,"3",567,9,"8 - 11"
9.02408527331047,8.35463982527164,1.49,"3",567,9,"8 - 11"
9.02408527331047,8.27787924216088,1.51,"3",567,9,"8 - 11"
9.02408527331047,8.17437732764367,1.53,"3",567,9,"8 - 11"
9.02408527331047,8.03950200957084,1.55,"3",567,9,"8 - 11"
